path	type	species	counts	natoms	contcar_size	tebeg	teend	nsw
GK_xum02/grc/1-OTS/InTe/55-InTe/1/MD.new	md-amorphous	In Te	150 150	300	77508	300.0	300.0	1000
GK_xum02/grc/1-OTS/InTe/55-InTe/2/MD	md-amorphous	In Te	150 150	300	77508	300.0	300.0	1000
GK_xum02/grc/1-OTS/InTe/28-InTe/MD	md-amorphous	In Te	60 240	300	77508	300.0	300.0	2000
GK_xum02/grc/1-OTS/InTe/28-InTe/MD-new	md-amorphous	In Te	60 240	300	77508	300.0	300.0	2000
GK_xum02/grc/1-OTS/InTe/28-InTe/MD.new	md-amorphous	In Te	60 240	300	77508	300.0	300.0	1000
GK_xum02/grc/1-OTS/InTe/46-InTe/1/MD.new	md-amorphous	In Te	120 180	300	77508	300.0	300.0	1000
GK_xum02/grc/1-OTS/InTe/46-InTe/1/MD	md-amorphous	In Te	120 180	300	77508	300.0	300.0	2000
GK_xum02/grc/1-OTS/InTe/64-InTe/1/MD	md-amorphous	In Te	180 120	300	77508	300.0	300.0	3000
GK_xum02/grc/1-OTS/InTe/64-InTe/1/MD.new	md-amorphous	In Te	180 120	300	77508	300.0	300.0	1000
GK_xum02/grc/1-OTS/InTe/64-InTe/2/MD	md-amorphous	In Te	180 120	300	77508	300.0	300.0	1000
GK_xum02/grc/1-OTS/InTe/doped-IT46/1-As/3-lsf	md-amorphous	In Te As	108 162 30	300	77519	300.0	300.0	2000
GK_xum02/grc/1-OTS/InTe/doped-IT46/2-Si/3-lsf	md-amorphous	In Te Si	108 162 30	300	77519	300.0	300.0	2000
GK_xum02/grc/1-OTS/InTe/doped-IT46/3-C/3-lsf	md-amorphous	In Te C	108 162 30	300	77519	300.0	300.0	1000
GK_xum02/grc/Si-As-Te/1-SiTe/new-y/6/MD	md-amorphous	Si Te	150 150	300	77508	300.0	300.0	500
GK_xum02/grc/Si-As-Te/1-SiTe/new-y/5-y/md	md-amorphous	Si Te	150 150	300	77508	300.0	300.0	2000
GK_xum02/grc/Si-As-Te/1-SiTe/0/0-300K	md-amorphous	Si Te	150 150	300	77508	300.0	300.0	2000
GK_xum02/grc/Si-As-Te/1-SiTe/0/MD	md-amorphous	Si Te	150 150	300	77508	300.0	300.0	2000
GK_xum02/grc/Si-As-Te/3-As2Te3/MD	md-amorphous	As Te	120 180	300	77508	300.0	300.0	2000
GK_xum02/grc/2-Ge-Se-Te/GeTe/6-GT/MD	md-amorphous	Ge Te	150 150	300	77508	300.0	300.0	2000
GK_xum02/grc/2-Ge-Se-Te/GeSe/7-GeSe/2-MD	md-amorphous	Ge Se	150 150	300	77508	300.0	300.0	2000
GK_xum02/grc/3-Te-based/3-AlTe/1-AlTe9/MD	md-amorphous	Al Te	30 270	300	77508	300.0	300.0	2000
GK_xum02/grc/3-Te-based/1-GeTe/1-GeTe9/MD	md-amorphous	Ge Te	30 270	300	77508	300.0	300.0	2000
GK_xum02/grc/3-Te-based/2-CTe/1/MD	md-amorphous	C Te	30 270	300	77508	300.0	300.0	2000
GK_xum02/grc/3-Te-based/4-BTe/2/300K	md-amorphous	B Te	30 270	300	77508	300.0	300.0	300
GK_xum02/grc/3-Te-based/4-BTe/1/MD	md-amorphous	B Te	30 270	300	77508	300.0	300.0	2000
GK_xum02/grc/3-Te-based/5-SiTe/1-SiTe9/MD	md-amorphous	Si Te	30 270	300	77508	300.0	300.0	2000
GK_xum02/grc/3-Te-based/6-GaTe/2-Ga2Te3/MD	md-amorphous	Ga Te	120 180	300	77508	300.0	300.0	2000
GK_xum02/grc/3-Te-based/6-GaTe/1-GaTe9/MD	md-amorphous	Ga Te	30 270	300	77508	300.0	300.0	2000
GK_xum02/grc/3-Te-based/7-SnTe/2-SnTe/MD	md-amorphous	Sn Te	150 150	300	77508	300.0	300.0	2000
GK_xum02/grc/3-Te-based/7-SnTe/1-SnTe9/MD	md-amorphous	Sn Te	30 270	300	77508	300.0	300.0	2000
GK_xum02/grc/3-Te-based/8-InTe/3-In2Te3/3/3-opt	md-amorphous	In Te	120 180	300	33303	300.0	300.0	1352
GK_xum02/grc/3-Te-based/8-InTe/3-In2Te3/3/MD	md-amorphous	In Te	120 180	300	77508	300.0	300.0	2000
GK_xum02/grc/3-Te-based/8-InTe/1-InTe9/MD	md-amorphous	In Te	30 270	300	77508	300.0	300.0	1352
GK_xum02/grc/3-Te-based/9-ZnTe/1-ZnTe9/MD	md-amorphous	Zn Te	30 270	300	77508	300.0	300.0	2000
GK_xum02/grc/3-Te-based/10-AsTe/1-AsTe9/MD	md-amorphous	As Te	30 270	300	77508	300.0	300.0	2000
GK_xum02/grc/3-Te-based/11-SbTe/1-SbTe9/MD	md-amorphous	Sb Te	30 270	300	77508	300.0	300.0	2000
GK_xum02/grc/3-Te-based/11-SbTe/1-SbTe9/MD/1	md-amorphous	Sb Te	30 270	300	77508	300.0	300.0	1000
GK_xum02/grc/3-Te-based/11-SbTe/2-Sb2Te3/MD	md-amorphous	Sb Te	120 180	300	77508	300.0	300.0	2000
GK_xum02/grc/3-Te-based/11-SbTe/2-Sb2Te3/MD/1	md-amorphous	Sb Te	120 180	300	77508	300.0	300.0	1000
GK_xum02/grc/3-Te-based/Te/5-y/3-lsf	md-amorphous	Te	300	300	77497	300.0	300.0	100
GK_xum02/grc/3-Te-based/Te/1-y/MD	md-amorphous	Te	300	300	77497	300.0	300.0	2000
GK_xum02/grc/3-Te-based/Te/1-y/MD-1000	md-amorphous	Te	300	300	77497	300.0	300.0	1000
GK_xum02/grc/3-Te-based/Te/1-y/new/3-lsf	md-amorphous	Te	300	300	77497	300.0	300.0	50
GK_xum02/grc/GaS/1/MD	md-amorphous	Ga S	150 150	300	77508	300.0	300.0	2000
nscc1741_XM/xqd/1-PCM/C-doped/1-GeTe/5-MD	md-amorphous	Ge Te C	135 135 30	300	77519	300.0	300.0	1000
nscc1741_XM/xqd/1-PCM/C-doped/2-GST225/5-MD	md-amorphous	Ge Sb Te C	63 63 150 30	306	79072	300.0	300.0	1000
nscc1741_XM/xqd/1-PCM/C-doped/3-GST147/5-MD	md-amorphous	Ge Sb Te C	20 90 160 30	300	0	300.0	300.0	1000
nscc1741_XM/xqd/2-OTS/4-GeTe6/2-model/MD-300K	md-amorphous	Ge Te	43 257	300	77508	300	300	2000
nscc1741_XM/xqd/2-OTS/4-GeTe6/2-model/6-mgs/01-MD	md-amorphous	Ge Te	43 257	300	77508	300.0	300.0	2000
nscc1741_XM/xqd/2-OTS/4-GeTe6/3-model-mgs/01-MD	md-amorphous	Ge Te	43 257	300	77508	400.0	400.0	5000
nscc1741_XM/xqd/2-OTS/4-GeTe6/1-model/6-mgs/02-MD	md-amorphous	Ge Te	43 257	300	77508	400.0	400.0	2000
nscc1741_XM/xqd/2-OTS/5-Sb2Se3/3-model/5-mgs/01-MD	md-amorphous	Sb Se	120 180	300	77508	300.0	300.0	2000
nscc1741_XM/xqd/2-OTS/5-Sb2Se3/1-model_F/4-MD/300K	md-amorphous	Sb Se	120 180	300	77508	300	300	2000
nscc1741_XM/xqd/2-OTS/5-Sb2Se3/1-model_F/4-MD/600K	md-amorphous	Sb Se	120 180	300	77508	300	300	1000
nscc1741_XM/xqd/2-OTS/5-Sb2Se3/1-model_F/4-MD/600K/1000step	md-amorphous	Sb Se	120 180	300	77508	300	300	1000
nscc1741_XM/xqd/2-OTS/5-Sb2Se3/1-model_F/4-MD/600K/xdatcar	md-amorphous	Sb Se	120 180	300	0	300	300	3000
nscc1741_XM/xqd/2-OTS/5-Sb2Se3/2-model_T/4-MD/400K	md-amorphous	Sb Se	120 180	300	77508	400.0	400.0	5000
nscc1741_XM/xqd/2-OTS/5-Sb2Se3/5-model-mgs/02-MD	md-amorphous	Sb Se	120 180	300	77508	400.0	400.0	5000
nscc1741_XM/xqd/2-OTS/1-GeSe/2-model_MGS/2-MD	md-amorphous	Ge Se	150 150	300	77508	300.0	300.0	2000
nscc1741_XM/xqd/2-OTS/1-GeSe/0-model/aging/2	md-amorphous	Ge Se	150 150	300	77508	300.0	300.0	5000
nscc1741_XM/xqd/2-OTS/1-GeSe/0-model/aging/3	md-amorphous	Ge Se	150 150	300	77508	300.0	300.0	5000
nscc1741_XM/xqd/2-OTS/1-GeSe/0-model/aging/400K/1	md-amorphous	Ge Se	150 150	300	77508	400.0	400.0	5000
nscc1741_XM/xqd/2-OTS/1-GeSe/0-model/aging/400K/2	md-amorphous	Ge Se	150 150	300	77508	400.0	400.0	5000
nscc1741_XM/xqd/2-OTS/1-GeSe/0-model/aging/1	md-amorphous	Ge Se	150 150	300	77508	300.0	300.0	5000
nscc1741_XM/xqd/2-OTS/1-GeSe/0-model/300K	md-amorphous	Ge Se	150 150	300	77508	300.0	300.0	2000
nscc1741_XM/xqd/2-OTS/1-GeSe/1-model/4-MD/300k	md-amorphous	Ge Se	150 150	300	77508	300.0	300.0	2000
nscc1741_XM/xqd/2-OTS/1-GeSe/1-model/4-MD/400K/1-5000	md-amorphous	Ge Se	150 150	300	77508	400.0	400.0	5000
nscc1741_XM/xqd/2-OTS/1-GeSe/1-model/4-MD/1/300k	md-amorphous	Ge Se	150 150	300	77508	300	300	2000
nscc1741_XM/xqd/2-OTS/1-GeSe/1-model/4-MD/1/component/2	md-amorphous	Ge Se	130 170	300	77508	300.0	300.0	300
nscc1741_XM/xqd/2-OTS/1-GeSe/1-model/4-MD/1/component/5	md-amorphous	Ge Se	170 130	300	77508	300.0	300.0	300
nscc1741_XM/xqd/2-OTS/1-GeSe/3-model-mgs/02-MD	md-amorphous	Ge Se	150 150	300	77508	400.0	400.0	5000
nscc1741_XM/xqd/2-OTS/2-GeS/1-model/5-MD/1-MD/component/1	md-amorphous	Ge S	135 165	300	77508	300	300	300
nscc1741_XM/xqd/2-OTS/2-GeS/1-model/5-MD/1-MD/component/2	md-amorphous	Ge S	120 180	300	77508	300	300	300
nscc1741_XM/xqd/2-OTS/2-GeS/1-model/5-MD/1-MD/component/3	md-amorphous	Ge S	160 140	300	77508	300	300	300
nscc1741_XM/xqd/2-OTS/2-GeS/1-model/5-MD/1-MD/component/5	md-amorphous	Ge S	180 120	300	77508	300	300	300
nscc1741_XM/xqd/2-OTS/2-GeS/1-model/5-MD/1-MD/component/4	md-amorphous	Ge S	170 130	300	77508	300	300	300
nscc1741_XM/xqd/2-OTS/2-GeS/1-model/5-MD/1-MD/300K	md-amorphous	Ge S	150 150	300	77508	300	300	2000
nscc1741_XM/xqd/2-OTS/2-GeS/1-model/5-MD/2-MD	md-amorphous	Ge S	150 150	300	77508	300.0	300.0	200
nscc1741_XM/xqd/2-OTS/0-Te/4-MD/300K	md-amorphous	Te	300	300	77497	300.0	300.0	2000
nscc1741_XM/xqd/2-OTS/0-Te/4-MD/300K/1	md-amorphous	Te	300	300	77497	300.0	300.0	2000
nscc1741_XM/xqd/2-OTS/9-GeSe3/1-model/2-relax	md-amorphous	Ge Se	75 225	300	77508	300.0	300.0	300
nscc1741_XM/xqd/2-OTS/11-Sb2S3/0-model/relax	md-amorphous	Sb S	120 180	300	77508	300.0	300.0	200
nscc1741_XM/xqd/2-OTS/02-Ge/4-MD	md-amorphous	Ge	300	300	77497	300.0	300.0	2000
nscc1741_XM/xqd/2-OTS/12-SbSeC/5%/62-MD	md-amorphous	Sb Se C	114 171 15	300	77519	300.0	300.0	2000
nscc1741_XM/xqd/2-OTS/12-SbSeC/5%/23-300K/500step	md-amorphous	Sb Se C	114 171 15	300	77519	400.0	400.0	500
nscc1741_XM/xqd/2-OTS/12-SbSeC/5%/23-300K/500step/100step	md-amorphous	Sb Se C	114 171 15	300	77519	400.0	400.0	100
nscc1741_XM/xqd/2-OTS/12-SbSeC/15%/6-MD	md-amorphous	Sb Se C	102 153 45	300	77519	300.0	300.0	3000
nscc1741_XM/xqd/3-GeSeTe/4-40%/1-model/MD/new_MD_300K	md-amorphous	Ge Te Se	150 90 60	300	77519	300	300	2000
nscc1741_XM/xumeng/old/LiDH/2-290K/2-MD-290K	md-amorphous	C H N Pb I	64 96 8 4 16	188	48757	290.0	290.0	2000
nscc1741_XM/xumeng/old/LiDH/2-290K/6-MD-290K	md-amorphous	C H N Pb I	64 96 8 4 16	188	48757	290.0	290.0	2000
nscc1741_XM/xumeng/old/LiDH/2-290K/7-MD-290K	md-amorphous	C H N Pb I	64 96 8 4 16	188	48757	290.0	290.0	4000
nscc1741_XM/xumeng/old/LiDH/2-290K/8-MD-290K	md-amorphous	C H N Pb I	64 96 8 4 16	188	48757	290.0	290.0	4000
nscc1741_XM/xumeng/old/LiDH/2-290K/9-290K	md-amorphous	C H N Pb I	64 96 8 4 16	188	48757	290.0	290.0	4000
nscc1741_XM/xumeng/old/Ge15Sb85	md-amorphous	Ge Sb	45 255	300	77508	300.0	300.0	300
nscc1741_XM/xumeng/old/GeSbO/amorphous/4-300k	md-amorphous	Ge O Sb	45 45 210	300	77519	300.0	300.0	2000
nscc1741_XM/xumeng/5-KSS/1-KSS-a-1/3-300k	md-amorphous	Sb Se K	112 182 28	322	83173	300.0	300.0	1000
nscc1741_XM/xumeng/5-KSS/1-KSS-a-1/4-300k	md-amorphous	Sb Se K	112 182 28	322	83173	300.0	300.0	2000
nscc1741_XM/xumeng/5-KSS/1-KSS-a-1/5-300k	md-amorphous	Sb Se K	112 182 28	322	83173	300.0	300.0	2000
nscc1741_XM/xumeng/5-KSS/1-KSS-a-1/8-300k	md-amorphous	Sb Se K	112 182 28	322	83173	300.0	300.0	3000
nscc1741_XM/xumeng/5-KSS/1-KSS-a-1/10-MD-300k	md-amorphous	Sb Se K	112 182 28	322	83173	300.0	300.0	5000
nscc1741_XM/xumeng/5-KSS/2-KSS-a-2/3-300k	md-amorphous	Sb Se K	112 182 28	322	83173	300.0	300.0	1000
nscc1741_XM/xumeng/5-KSS/2-KSS-a-2/4-300k	md-amorphous	Sb Se K	112 182 28	322	83173	300.0	300.0	2000
nscc1741_XM/xumeng/5-KSS/2-KSS-a-2/8-300k	md-amorphous	Sb Se K	112 182 28	322	83173	300.0	300.0	200
nscc1741_XM/xumeng/5-KSS/crystal/4-MD-300	md-amorphous	Sb Se K	112 182 28	322	83173	300.0	300.0	5000
nscc1741_XM/xumeng/5-KSS/3-KSS-a-2-2/3-300k	md-amorphous	Sb Se K	112 182 28	322	83173	300.0	300.0	1000
nscc1741_XM/xumeng/5-KSS/3-KSS-a-2-2/7-300k	md-amorphous	Sb Se K	112 182 28	322	83173	300.0	300.0	5000
nscc1741_XM/xumeng/10-OTS-pressure/4-0.96/3-MD-300K	md-amorphous	Ge Se	150 150	300	77508	300.0	300.0	2000
nscc1741_XM/xumeng/10-OTS-pressure/5-0.92/3-MD-300K	md-amorphous	Ge Se	150 150	300	77508	300.0	300.0	2000
nscc1741_XM/xumeng/10-OTS-pressure/2-0.98/3-MD-300K	md-amorphous	Ge Se	150 150	300	77508	300.0	300.0	2000
nscc1741_XM/xumeng/10-OTS-pressure/6-0.9/3-MD-300K	md-amorphous	Ge Se	150 150	300	77508	300.0	300.0	2000
nscc1741_XM/xumeng/10-OTS-pressure/8-0.94/MD-300K	md-amorphous	Ge Se	150 150	300	77508	300.0	300.0	2000
nscc1741_XM/xumeng/10-OTS-pressure/0-1.00/1-MD-300K	md-amorphous	Ge Se	150 150	300	77508	300.0	300.0	2000
nscc1741_XM/xumeng/10-OTS-pressure/11-0.935/3-MD-300K	md-amorphous	Ge Se	150 150	300	77508	300.0	300.0	1000
nscc1741_XM/xumeng/10-OTS-pressure/GeTe6/0-1.00/2-MD	md-amorphous	Ge Te	43 257	300	77508	300.0	300.0	2000
nscc1741_XM/xumeng/10-OTS-pressure/SnSe/7-MD-300K	md-amorphous	Sn Se	150 150	300	77508	300.0	300.0	2000
nscc1741_XM/xumeng/10-OTS-pressure/SiSe/1-300K	md-amorphous	Si Se	150 150	300	77508	300.0	300.0	2000
nscc1741_XM/xumeng/10-OTS-pressure/doped/3-Sn-radom/6-dos/MD	md-amorphous	Ge Sn Se	120 30 150	300	77519	300.0	300.0	2000
nscc1741_XM/xumeng/10-OTS-pressure/doped/3-Sn-radom/success/12-MD	md-amorphous	Ge Sn Se	100 50 150	300	77519	300.0	300.0	2000
nscc1741_XM/xumeng/6-boson/2-GeTe/2-300K	md-amorphous	Ge Te	150 150	300	77508	300.0	300.0	500
nscc1741_XM/xumeng/6-boson/3-GST/1-amorphous/2-300K	md-amorphous	Ge Sb Te	68 68 170	306	79061	300.0	300.0	500
nscc1741_XM/xumeng/4-Sb-TeSeS/1-Sb2Te3/1-300K	md-amorphous	Sb Te	120 180	300	77508	300.0	300.0	2000
nscc1741_XM/xumeng/4-Sb-TeSeS/1-Sb2Te3/7-MD-4000	md-amorphous	Sb Te	120 180	300	77508	300.0	300.0	4000
nscc1741_XM/xumeng/4-Sb-TeSeS/2-Sb2Se3/8-300K-MD	md-amorphous	Sb Se	120 180	300	77508	300.0	300.0	4000
nscc1741_XM/xumeng/4-Sb-TeSeS/3-Sb2S3/1-3000K	md-amorphous	Sb S	120 180	300	77508	300.0	300.0	500
nscc1741_XM/xumeng/4-Sb-TeSeS/3-Sb2S3/4-MD-2000	md-amorphous	Sb S	120 180	300	77508	300.0	300.0	2000
nscc1741_XM/xumeng/4-Sb-TeSeS/3-Sb2S3/7-300K	md-amorphous	Sb S	120 180	300	77508	300.0	300.0	500
nscc1741_XM/xumeng/4-Sb-TeSeS/3-Sb2S3/0-dos/1-300K	md-amorphous	Sb S	120 180	300	77508	300.0	300.0	500
nscc1741_XM/xumeng/4-Sb-TeSeS/3-Sb2S3/10-MD-4000	md-amorphous	Sb S	120 180	300	77508	300.0	300.0	4000
nscc1741_XM/xumeng/8-GeAsSe/2-dos/1-300k	md-amorphous	Ge As Se	96 72 96	264	68267	300.0	300.0	500
nscc1741_XM/xumeng/8-GeAsSe/1-dos/1-300k	md-amorphous	Ge As Se	96 72 96	264	68267	300.0	300.0	300
nscc1741_XM/xumeng/qiyingbing/1-guize/1/2-MD-300k	md-amorphous	Ge Sb Te	32 48 96	176	45651	300.0	300.0	2000
nscc1741_XM/xumeng/qiyingbing/1-guize/2/2-MD-300k	md-amorphous	Ge Sb Te	38 42 96	176	45651	300.0	300.0	2000
nscc1741_XM/xumeng/qiyingbing/1-guize/3/2-MD-300k	md-amorphous	Ge Sb Te	39 39 96	174	45137	300.0	300.0	2000
nscc1741_XM/xumeng/qiyingbing/2-suiji/1/2-MD-300k	md-amorphous	Ge Sb Te	38 38 96	172	44623	300.0	300.0	2000
nscc1741_XM/xumeng/qiyingbing/2-suiji/2/2-MD-300k	md-amorphous	Ge Sb Te	32 48 96	176	0	300.0	300.0	2000
nscc1741_XM/xumeng/qiyingbing/2-suiji/4-GST-c160/2-MD-300K	md-amorphous	Ge Sb Te	43 43 108	194	50277	300.0	300.0	2000
nscc1741_XM/xumeng/qiyingbing/2-suiji/4-GST-c160/test	md-amorphous	Ge Sb Te	43 43 108	194	50277	300.0	300.0	10
nscc1741_XM/xumeng/qiyingbing/2-suiji/4-GST-c160/test2	md-amorphous	Ge Sb Te	43 43 108	194	50277	300.0	300.0	10
nscc1741_XM/xumeng/qiyingbing/2-suiji/3-GST-c216/2-MD-300K	md-amorphous	Ge Sb Te	43 43 108	194	50277	300.0	300.0	2000
nscc1741_XM/xumeng/qiyingbing/2-suiji/3-GST-c216/3-MD-400K	md-amorphous	Ge Sb Te	43 43 108	194	50277	400.0	400.0	2000
nscc1741_XM/xumeng/GST225/1-300K	md-amorphous	Ge Sb Te	68 68 170	306	79061	300.0	300.0	3000
nscc1741_XM/xumeng/12-ml-dielectric/16-Cd/3-CdTe-cubic/1-3000K	md-amorphous	Cd Te	100 100	200	51808	300.0	300.0	200
nscc1741_XM/xumeng/12-ml-dielectric/4-In/5-In2Se3-hexagonal/4-3000K	md-amorphous	In Se	80 120	200	51808	300.0	300.0	200
nscc1741_XM/xumeng/12-ml-dielectric/4-In/6-In2Te3-orthorhombic/a/4-3000K	md-amorphous	In Te	80 120	200	51808	300.0	300.0	200
nscc1741_XM/xumeng/12-ml-dielectric/5-Tl/4-Tl2Se3-monoclinic/1-3000K	md-amorphous	Tl Se	80 120	200	51808	300.0	300.0	200
nscc1741_XM/xumeng/12-ml-dielectric/5-Tl/1-Tl2S5-orthorhombic/a/2-3000-300K	md-amorphous	Tl S	57 143	200	51808	300.0	300.0	1000
nscc1741_XM/xumeng/12-ml-dielectric/5-Tl/3-TlTe-tetragonal/a/1-3000K	md-amorphous	Tl Te	100 100	200	51808	300.0	300.0	200
nscc1741_XM/xumeng/12-ml-dielectric/6-C/3-CSe2-orthorhombic/1-3000K	md-amorphous	C Se	66 134	200	51808	300.0	300.0	300
nscc1741_XM/xumeng/12-ml-dielectric/10-Pb/2-PbSe-cubic/1-3000K	md-amorphous	Pb Se	100 100	200	51808	300.0	300.0	200
nscc1741_XM/xumeng/12-ml-dielectric/10-Pb/1-PbS-cubic/1-3000K	md-amorphous	Pb S	100 100	200	51808	300.0	300.0	200
nscc1741_XM/xumeng/12-ml-dielectric/10-Pb/3-PbTe-cubic/1-3000K	md-amorphous	Pb Te	100 100	200	51808	300.0	300.0	300
nscc1741_XM/xumeng/12-ml-dielectric/17-Hg/47-HgSe-cubic/1-3000K	md-amorphous	Hg Se	100 100	200	51808	300.0	300.0	200
nscc1741_XM/xumeng/12-ml-dielectric/17-Hg/48-HgTe-cubic/1-3000K	md-amorphous	Hg Te	100 100	200	51808	300.0	300.0	200
nscc1741_XM/xumeng/12-ml-dielectric/11-P/55-P2Se3/1-3000K	md-amorphous	P Se	80 120	200	51808	300.0	300.0	300
nscc1741_XM/xumeng/12-ml-dielectric/0-GST/22-GST147/1-3000K	md-amorphous	Ge Sb Te	17 66 117	200	51819	300.0	300.0	200
nscc1741_XM/xumeng/12-ml-dielectric/0-GST/44-GST415/1-3000K	md-amorphous	Ge Sb Te	80 20 100	200	51819	300.0	300.0	500
nscc1741_XM/xumeng/12-ml-dielectric/12-As/1-As2S3-triclinic/5-3000K	md-amorphous	As S	80 120	200	51808	300.0	300.0	300
nscc1741_XM/xumeng/12-ml-dielectric/12-As/1-As2S3-triclinic/boson	md-amorphous	As S	80 120	200	51808	300.0	300.0	2000
nscc1741_XM/xumeng/12-ml-dielectric/12-As/1-As2S3-triclinic/0-AsS2/1-3000K	md-amorphous	As S	66 132	198	51294	300.0	300.0	200
nscc1741_XM/xumeng/12-ml-dielectric/12-As/2-As2Se3-monoclinic/1-3000K	md-amorphous	As Se	80 120	200	51808	300.0	300.0	100
nscc1741_XM/xumeng/12-ml-dielectric/12-As/2-As2Se3-monoclinic/z-AsSe2/1-3000K	md-amorphous	As Se	66 132	198	51294	300.0	300.0	500
nscc1741_XM/xumeng/12-ml-dielectric/12-As/3-As2Te3-monoclinic/1-3000K	md-amorphous	As Te	80 120	200	51808	300.0	300.0	200
nscc1741_XM/xumeng/12-ml-dielectric/12-As/3-As2Te3-monoclinic/z-AsTe2/1-3000K	md-amorphous	As Te	66 132	198	51294	300.0	300.0	200
nscc1741_XM/xumeng/12-ml-dielectric/13-Sb/3-Sb2Te3-trigonal/1-3000K	md-amorphous	Sb Te	66 132	198	51294	300.0	300.0	200
nscc1741_XM/xumeng/12-ml-dielectric/13-Sb/2-Sb2Se3-orthorhombic/2-300K	md-amorphous	Sb Se	66 132	198	51294	300.0	300.0	200
nscc1741_XM/xumeng/12-ml-dielectric/14-Bi/1-Bi2S3-Orthorhombic/1-3000K	md-amorphous	Bi S	66 132	198	51294	300.0	300.0	200
nscc1741_XM/xumeng/12-ml-dielectric/14-Bi/2-Bi2Se3-Trigonal/4-3000K	md-amorphous	Bi Se	80 120	200	51808	300.0	300.0	300
nscc1741_XM/xumeng/12-ml-dielectric/7-Si/SiS-orthorhombic-2d/1-3000K	md-amorphous	Si S	100 100	200	51808	300.0	300.0	300
nscc1741_XM/xumeng/12-ml-dielectric/7-Si/1-SiS2-orthorhombic/a/2-3000-300K	md-amorphous	Si S	66 132	198	51294	300.0	300.0	500
nscc1741_XM/xumeng/12-ml-dielectric/7-Si/2-SiSe2-orthorhombic/a/2-3000-300K	md-amorphous	Si Se	66 132	198	51294	300.0	300.0	500
nscc1741_XM/xumeng/12-ml-dielectric/9-Sn/2-SnSe-orthorhombic/1-3000K	md-amorphous	Sn Se	100 100	200	51808	300.0	300.0	1000
nscc1741_XM/xumeng/12-ml-dielectric/9-Sn/1-SnS-orthorhombic/1-3000K	md-amorphous	Sn S	150 150	300	77508	300.0	300.0	200
nscc1741_XM/xumeng/12-ml-dielectric/9-Sn/4-SnS2-trigonal/a/2-3000-300K	md-amorphous	Sn S	100 200	300	77508	300.0	300.0	500
nscc1741_XM/xumeng/12-ml-dielectric/9-Sn/5-Sn2S3-orthorhombic/a/2-3000-300K	md-amorphous	Sn S	120 180	300	77508	300.0	300.0	1000
nscc1741_XM/xumeng/12-ml-dielectric/9-Sn/6-SnSe2-trigonal/a/2-300K	md-amorphous	Sn Se	100 200	300	77508	300.0	300.0	1000
nscc1741_XM/xumeng/12-ml-dielectric/3-Ga/5-Ga2Se3-Monoclinic/4-3000K	md-amorphous	Ga Se	80 120	200	51808	300.0	300.0	300
nscc1741_XM/xumeng/12-ml-dielectric/3-Ga/5-Ga2Se3-Monoclinic/GaSe2/1-3000K	md-amorphous	Ga Se	66 132	198	51294	300.0	300.0	200
nscc1741_XM/xumeng/12-ml-dielectric/3-Ga/3-GaTe-hex_mon/a/2-3000K-300K	md-amorphous	Ga Te	100 100	200	51808	300.0	300.0	300
nscc1741_XM/xumeng/12-ml-dielectric/3-Ga/1-GaS-Hexagonal/a/2-3000-300K	md-amorphous	Ga S	99 99	198	51294	300.0	300.0	500
nscc1741_XM/xumeng/12-ml-dielectric/3-Ga/4-Ga2S3-Monoclinic/1-3000K	md-amorphous	As S	66 132	198	51294	300.0	300.0	200
nscc1741_XM/xumeng/12-ml-dielectric/3-Ga/4-Ga2S3-Monoclinic/4-3000K	md-amorphous	Ga S	80 120	200	51808	300.0	300.0	300
nscc1741_XM/xumeng/12-ml-dielectric/1-B/1-BS2/a/2-3000K-300K	md-amorphous	B S	66 132	198	51294	300.0	300.0	300
nscc1741_XM/xumeng/12-ml-dielectric/1-B/2-BSe2-Monoclinic/1-3000K	md-amorphous	B Se	80 120	200	51808	300.0	300.0	300
nscc1741_XM/xumeng/12-ml-dielectric/2-Al/1-Al2S3/1-3000K	md-amorphous	Al S	80 120	200	51808	300.0	300.0	200
nscc1741_XM/xumeng/12-ml-dielectric/2-Al/2-Al2Se3-monoclinic/1-3000K	md-amorphous	Al Se	80 120	200	51808	300.0	300.0	300
nscc1741_XM/xumeng/12-ml-dielectric/8-Ge/3-GeTe/2-300K	md-amorphous	Ge Te	100 100	200	51808	300.0	300.0	500
nscc1741_XM/xumeng/12-ml-dielectric/8-Ge/3-GeTe/5-3000K	md-amorphous	Ge Te	100 100	200	51808	300.0	300.0	200
nscc1741_XM/xumeng/12-ml-dielectric/8-Ge/--GeTe2/1-3000K	md-amorphous	Ge Te	66 134	200	51808	300.0	300.0	300
nscc1741_XM/xumeng/12-ml-dielectric/42-AgInTe2/1-3000K	md-amorphous	Ag In Te	50 50 100	200	51819	300.0	300.0	200
nscc1741_XM/xumeng/12-ml-dielectric/dope/Ge-Sb2Te3/1-Ge	md-amorphous	Sb Ge Te	72 8 120	200	51819	300.0	300.0	500
nscc1741_XM/xumeng/12-ml-dielectric/dope/Ge-Sb2Te3/0/1-3000K	md-amorphous	Ge Sb Te	7 59 132	198	51305	300.0	300.0	500
nscc1741_XM/xumeng/12-ml-dielectric/dope/1-BiSbSe/1-Bi10/1-300K	md-amorphous	Sb Se	66 132	198	51294	300.0	300.0	200
